locusId	sysName	desc	comb	setAS2 HCO	setAS3 LCO
HNEAP_RS09585	HNEAP_RS09585	RNA helicase	HNEAP_RS09585 RNA helicase	61	73
HNEAP_RS09590	HNEAP_RS09590	methylated-DNA--[protein]-cysteine S-methyltransferase	HNEAP_RS09590 methylated-DNA--[protein]-cysteine S-methyltransferase	231	278
HNEAP_RS09595	HNEAP_RS09595	formate-dependent phosphoribosylglycinamide formyltransferase	HNEAP_RS09595 formate-dependent phosphoribosylglycinamide formyltransferase	577	691
HNEAP_RS09600	HNEAP_RS09600	DUF3301 domain-containing protein	HNEAP_RS09600 DUF3301 domain-containing protein	170	166
HNEAP_RS09610	HNEAP_RS09610	hypothetical protein	HNEAP_RS09610 hypothetical protein	78	78
HNEAP_RS09625	HNEAP_RS09625	hypothetical protein	HNEAP_RS09625 hypothetical protein	166	184
HNEAP_RS09630	HNEAP_RS09630	penicillin-binding protein 1A	HNEAP_RS09630 penicillin-binding protein 1A	1042	968
HNEAP_RS09635	HNEAP_RS09635	pilus assembly protein PilM	HNEAP_RS09635 pilus assembly protein PilM	2232	2036
HNEAP_RS09640	HNEAP_RS09640	fimbrial assembly family protein	HNEAP_RS09640 fimbrial assembly family protein	539	505
HNEAP_RS09645	HNEAP_RS09645	pilus assembly protein PilO	HNEAP_RS09645 pilus assembly protein PilO	616	579
HNEAP_RS09650	HNEAP_RS09650	pilus assembly protein PilP	HNEAP_RS09650 pilus assembly protein PilP	890	712
HNEAP_RS09655	HNEAP_RS09655	type IV pilus secretin PilQ	HNEAP_RS09655 type IV pilus secretin PilQ	2321	2204
HNEAP_RS09670	HNEAP_RS09670	RNA polymerase sigma factor RpoS	HNEAP_RS09670 RNA polymerase sigma factor RpoS	247	250
HNEAP_RS09675	HNEAP_RS09675	hypothetical protein	HNEAP_RS09675 hypothetical protein	697	738
HNEAP_RS09680	HNEAP_RS09680	phosphoserine transaminase	HNEAP_RS09680 phosphoserine transaminase	595	658
HNEAP_RS09685	HNEAP_RS09685	NUDIX hydrolase	HNEAP_RS09685 NUDIX hydrolase	114	111
HNEAP_RS09695	HNEAP_RS09695	DUF489 domain-containing protein	HNEAP_RS09695 DUF489 domain-containing protein	31	26
HNEAP_RS09795	HNEAP_RS09795	cytochrome C class I	HNEAP_RS09795 cytochrome C class I	45	58
HNEAP_RS09810	HNEAP_RS09810	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE	HNEAP_RS09810 23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE	204	222
HNEAP_RS09815	HNEAP_RS09815	copper chaperone PCu(A)C	HNEAP_RS09815 copper chaperone PCu(A)C	159	171
HNEAP_RS09825	HNEAP_RS09825	ribosome assembly RNA-binding protein YhbY	HNEAP_RS09825 ribosome assembly RNA-binding protein YhbY	470	543
HNEAP_RS09830	HNEAP_RS09830	leucyl/phenylalanyl-tRNA--protein transferase	HNEAP_RS09830 leucyl/phenylalanyl-tRNA--protein transferase	637	683
HNEAP_RS09835	HNEAP_RS09835	sodium/hydrogen exchanger	HNEAP_RS09835 sodium/hydrogen exchanger	63	73
HNEAP_RS09840	HNEAP_RS09840	hypothetical protein	HNEAP_RS09840 hypothetical protein	227	200
HNEAP_RS09845	HNEAP_RS09845	transcription-repair coupling factor	HNEAP_RS09845 transcription-repair coupling factor	1370	1528
HNEAP_RS09850	HNEAP_RS09850	RDD family protein	HNEAP_RS09850 RDD family protein	255	289
HNEAP_RS09855	HNEAP_RS09855	exodeoxyribonuclease V subunit alpha	HNEAP_RS09855 exodeoxyribonuclease V subunit alpha	603	652
HNEAP_RS09860	HNEAP_RS09860	exodeoxyribonuclease V subunit beta	HNEAP_RS09860 exodeoxyribonuclease V subunit beta	344	373
HNEAP_RS09865	HNEAP_RS09865	type II toxin-antitoxin system death-on-curing family toxin	HNEAP_RS09865 type II toxin-antitoxin system death-on-curing family toxin	182	208
HNEAP_RS09885	HNEAP_RS09885	DUF2339 domain-containing protein	HNEAP_RS09885 DUF2339 domain-containing protein	3007	3248
HNEAP_RS09890	HNEAP_RS09890	hypothetical protein	HNEAP_RS09890 hypothetical protein	199	188
HNEAP_RS09910	HNEAP_RS09910	4-oxalocrotonate tautomerase	HNEAP_RS09910 4-oxalocrotonate tautomerase	64	56
HNEAP_RS09915	HNEAP_RS09915	two-component system response regulator CreB	HNEAP_RS09915 two-component system response regulator CreB	410	442
HNEAP_RS09920	HNEAP_RS09920	two-component system sensor histidine kinase CreC	HNEAP_RS09920 two-component system sensor histidine kinase CreC	540	575
HNEAP_RS09925	HNEAP_RS09925	trypsin	HNEAP_RS09925 trypsin	1405	1526
HNEAP_RS09930	HNEAP_RS09930	exosortase K	HNEAP_RS09930 exosortase K	270	322
HNEAP_RS09935	HNEAP_RS09935	NUDIX hydrolase	HNEAP_RS09935 NUDIX hydrolase	81	71
HNEAP_RS09945	HNEAP_RS09945	DUF945 domain-containing protein	HNEAP_RS09945 DUF945 domain-containing protein	636	731
HNEAP_RS09965	HNEAP_RS09965	molecular chaperone HtpG	HNEAP_RS09965 molecular chaperone HtpG	850	958
HNEAP_RS10000	HNEAP_RS10000	DUF2065 domain-containing protein	HNEAP_RS10000 DUF2065 domain-containing protein	43	43
HNEAP_RS10005	HNEAP_RS10005	protease modulator HflC	HNEAP_RS10005 protease modulator HflC	27	22
HNEAP_RS10010	HNEAP_RS10010	protease modulator HflK	HNEAP_RS10010 protease modulator HflK	42	56
HNEAP_RS10015	HNEAP_RS10015	GTPase HflX	HNEAP_RS10015 GTPase HflX	880	947
HNEAP_RS10020	HNEAP_RS10020	RNA chaperone Hfq	HNEAP_RS10020 RNA chaperone Hfq	61	73
HNEAP_RS10030	HNEAP_RS10030	DNA mismatch repair endonuclease MutL	HNEAP_RS10030 DNA mismatch repair endonuclease MutL	1191	1349
HNEAP_RS10040	HNEAP_RS10040	hypothetical protein	HNEAP_RS10040 hypothetical protein	148	145
HNEAP_RS10050	HNEAP_RS10050	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	HNEAP_RS10050 bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	2135	2461
HNEAP_RS10065	HNEAP_RS10065	50S ribosomal protein L33	HNEAP_RS10065 50S ribosomal protein L33	67	70
HNEAP_RS10070	HNEAP_RS10070	bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	HNEAP_RS10070 bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	926	1058
HNEAP_RS10080	HNEAP_RS10080	dioxygenase	HNEAP_RS10080 dioxygenase	178	217
HNEAP_RS10090	HNEAP_RS10090	ATP-dependent chaperone ClpB	HNEAP_RS10090 ATP-dependent chaperone ClpB	1395	1555
HNEAP_RS10095	HNEAP_RS10095	hypothetical protein	HNEAP_RS10095 hypothetical protein	115	99
HNEAP_RS10100	HNEAP_RS10100	hypothetical protein	HNEAP_RS10100 hypothetical protein	353	418
HNEAP_RS10105	HNEAP_RS10105	UDP-2 3-diacylglucosamine diphosphatase	HNEAP_RS10105 UDP-2 3-diacylglucosamine diphosphatase	465	577
HNEAP_RS10110	HNEAP_RS10110	hypothetical protein	HNEAP_RS10110 hypothetical protein	172	213
HNEAP_RS10120	HNEAP_RS10120	amino acid-binding ACT domain-containing protein	HNEAP_RS10120 amino acid-binding ACT domain-containing protein	37	46
HNEAP_RS10125	HNEAP_RS10125	multi-copper polyphenol oxidoreductase	HNEAP_RS10125 multi-copper polyphenol oxidoreductase	486	493
HNEAP_RS10130	HNEAP_RS10130	23S rRNA pseudouridine(1911/1915/1917) synthase RluD	HNEAP_RS10130 23S rRNA pseudouridine(1911/1915/1917) synthase RluD	277	392
HNEAP_RS10140	HNEAP_RS10140	MFS transporter	HNEAP_RS10140 MFS transporter	739	816
HNEAP_RS10145	HNEAP_RS10145	disulfide bond isomerase DsbC/G-like protein	HNEAP_RS10145 disulfide bond isomerase DsbC/G-like protein	647	697
HNEAP_RS10150	HNEAP_RS10150	site-specific tyrosine recombinase XerD	HNEAP_RS10150 site-specific tyrosine recombinase XerD	37	56
HNEAP_RS10160	HNEAP_RS10160	ATPase AAA	HNEAP_RS10160 ATPase AAA	699	766
HNEAP_RS10165	HNEAP_RS10165	acetate--CoA ligase	HNEAP_RS10165 acetate--CoA ligase	406	441
HNEAP_RS10170	HNEAP_RS10170	hypothetical protein	HNEAP_RS10170 hypothetical protein	405	447
HNEAP_RS10185	HNEAP_RS10185	(Fe-S)-binding protein	HNEAP_RS10185 (Fe-S)-binding protein	1258	1344
HNEAP_RS10190	HNEAP_RS10190	hypothetical protein	HNEAP_RS10190 hypothetical protein	88	105
HNEAP_RS10195	HNEAP_RS10195	peroxiredoxin	HNEAP_RS10195 peroxiredoxin	235	266
HNEAP_RS10225	HNEAP_RS10225	hypothetical protein	HNEAP_RS10225 hypothetical protein	487	556
HNEAP_RS10230	HNEAP_RS10230	hypothetical protein	HNEAP_RS10230 hypothetical protein	399	401
HNEAP_RS10240	HNEAP_RS10240	rRNA large subunit pseudouridine synthase E	HNEAP_RS10240 rRNA large subunit pseudouridine synthase E	164	164
HNEAP_RS10245	HNEAP_RS10245	5'-3' exonuclease	HNEAP_RS10245 5'-3' exonuclease	695	728
HNEAP_RS10255	HNEAP_RS10255	chorismate mutase	HNEAP_RS10255 chorismate mutase	356	425
HNEAP_RS10260	HNEAP_RS10260	phosphate porin	HNEAP_RS10260 phosphate porin	618	703
HNEAP_RS10270	HNEAP_RS10270	zinc ribbon domain-containing protein	HNEAP_RS10270 zinc ribbon domain-containing protein	251	263
HNEAP_RS10275	HNEAP_RS10275	GGDEF domain-containing response regulator	HNEAP_RS10275 GGDEF domain-containing response regulator	706	809
HNEAP_RS10280	HNEAP_RS10280	sensor histidine kinase	HNEAP_RS10280 sensor histidine kinase	1563	1832
HNEAP_RS10285	HNEAP_RS10285	cell envelope biogenesis protein OmpA	HNEAP_RS10285 cell envelope biogenesis protein OmpA	656	644
HNEAP_RS10295	HNEAP_RS10295	sensor histidine kinase	HNEAP_RS10295 sensor histidine kinase	18	33
HNEAP_RS10300	HNEAP_RS10300	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS10300 sigma-54-dependent Fis family transcriptional regulator	94	120
HNEAP_RS10305	HNEAP_RS10305	hypothetical protein	HNEAP_RS10305 hypothetical protein	1824	1996
HNEAP_RS10320	HNEAP_RS10320	prolyl aminopeptidase	HNEAP_RS10320 prolyl aminopeptidase	558	572
HNEAP_RS10325	HNEAP_RS10325	tRNA 2-thiocytidine(32) synthetase TtcA	HNEAP_RS10325 tRNA 2-thiocytidine(32) synthetase TtcA	408	461
HNEAP_RS10330	HNEAP_RS10330	lipid A biosynthesis acyltransferase	HNEAP_RS10330 lipid A biosynthesis acyltransferase	271	258
HNEAP_RS10365	HNEAP_RS10365	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	HNEAP_RS10365 16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	192	195
HNEAP_RS10380	HNEAP_RS10380	LysM peptidoglycan-binding domain-containing protein	HNEAP_RS10380 LysM peptidoglycan-binding domain-containing protein	1439	1326
HNEAP_RS10385	HNEAP_RS10385	DNA-protecting protein DprA	HNEAP_RS10385 DNA-protecting protein DprA	646	785
HNEAP_RS10390	HNEAP_RS10390	DUF494 domain-containing protein	HNEAP_RS10390 DUF494 domain-containing protein	212	236
HNEAP_RS10410	HNEAP_RS10410	nuclease	HNEAP_RS10410 nuclease	433	465
HNEAP_RS10420	HNEAP_RS10420	ComF family protein	HNEAP_RS10420 ComF family protein	582	645
HNEAP_RS10425	HNEAP_RS10425	hypothetical protein	HNEAP_RS10425 hypothetical protein	191	232
HNEAP_RS10435	HNEAP_RS10435	hypothetical protein	HNEAP_RS10435 hypothetical protein	1408	1666
HNEAP_RS10440	HNEAP_RS10440	DUF4168 domain-containing protein	HNEAP_RS10440 DUF4168 domain-containing protein	429	463
HNEAP_RS10445	HNEAP_RS10445	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS10445 sigma-54-dependent Fis family transcriptional regulator	612	670
HNEAP_RS10450	HNEAP_RS10450	signal transduction histidine kinase	HNEAP_RS10450 signal transduction histidine kinase	712	807
HNEAP_RS10460	HNEAP_RS10460	type II toxin-antitoxin system RelE/ParE family toxin	HNEAP_RS10460 type II toxin-antitoxin system RelE/ParE family toxin	404	448
HNEAP_RS10465	HNEAP_RS10465	hypothetical protein	HNEAP_RS10465 hypothetical protein	226	261
HNEAP_RS10470	HNEAP_RS10470	hypothetical protein	HNEAP_RS10470 hypothetical protein	221	257
HNEAP_RS10475	HNEAP_RS10475	hypothetical protein	HNEAP_RS10475 hypothetical protein	44	47
HNEAP_RS10480	HNEAP_RS10480	hypothetical protein	HNEAP_RS10480 hypothetical protein	917	1092
HNEAP_RS10485	HNEAP_RS10485	hypothetical protein	HNEAP_RS10485 hypothetical protein	4190	4715
HNEAP_RS10490	HNEAP_RS10490	hypothetical protein	HNEAP_RS10490 hypothetical protein	424	542
HNEAP_RS10505	HNEAP_RS10505	phosphoglycolate phosphatase	HNEAP_RS10505 phosphoglycolate phosphatase	232	271
HNEAP_RS10530	HNEAP_RS10530	AraC family transcriptional regulator	HNEAP_RS10530 AraC family transcriptional regulator	592	647
HNEAP_RS10540	HNEAP_RS10540	dihydrofolate reductase	HNEAP_RS10540 dihydrofolate reductase	419	498
HNEAP_RS10545	HNEAP_RS10545	hypothetical protein	HNEAP_RS10545 hypothetical protein	28	26
HNEAP_RS10550	HNEAP_RS10550	nodulation protein NodJ	HNEAP_RS10550 nodulation protein NodJ	684	699
HNEAP_RS10555	HNEAP_RS10555	ABC transporter	HNEAP_RS10555 ABC transporter	669	767
HNEAP_RS10570	HNEAP_RS10570	glycosyltransferase family 1 protein	HNEAP_RS10570 glycosyltransferase family 1 protein	504	599
HNEAP_RS10575	HNEAP_RS10575	O-antigen polymerase	HNEAP_RS10575 O-antigen polymerase	267	239
HNEAP_RS10580	HNEAP_RS10580	glycosyltransferase family 2 protein	HNEAP_RS10580 glycosyltransferase family 2 protein	117	142
HNEAP_RS10585	HNEAP_RS10585	polysaccharide deacetylase	HNEAP_RS10585 polysaccharide deacetylase	182	244
HNEAP_RS10590	HNEAP_RS10590	hypothetical protein	HNEAP_RS10590 hypothetical protein	161	177
HNEAP_RS10595	HNEAP_RS10595	glycosyltransferase family 1 protein	HNEAP_RS10595 glycosyltransferase family 1 protein	122	132
HNEAP_RS10615	HNEAP_RS10615	zinc-finger domain-containing protein	HNEAP_RS10615 zinc-finger domain-containing protein	71	62
HNEAP_RS10670	HNEAP_RS10670	anhydro-N-acetylmuramic acid kinase	HNEAP_RS10670 anhydro-N-acetylmuramic acid kinase	821	854
HNEAP_RS10690	HNEAP_RS10690	Cl- channel voltage-gated family protein	HNEAP_RS10690 Cl- channel voltage-gated family protein	1596	1683
HNEAP_RS10705	HNEAP_RS10705	[protein-PII] uridylyltransferase	HNEAP_RS10705 [protein-PII] uridylyltransferase	385	398
HNEAP_RS10710	HNEAP_RS10710	pseudouridine synthase	HNEAP_RS10710 pseudouridine synthase	557	599
HNEAP_RS10715	HNEAP_RS10715	DNA-binding response regulator	HNEAP_RS10715 DNA-binding response regulator	541	619
HNEAP_RS10720	HNEAP_RS10720	signal transduction histidine kinase LytS	HNEAP_RS10720 signal transduction histidine kinase LytS	1826	1975
HNEAP_RS10740	HNEAP_RS10740	uracil-DNA glycosylase	HNEAP_RS10740 uracil-DNA glycosylase	451	572
HNEAP_RS10745	HNEAP_RS10745	JAB domain-containing protein	HNEAP_RS10745 JAB domain-containing protein	553	645
HNEAP_RS10750	HNEAP_RS10750	hypothetical protein	HNEAP_RS10750 hypothetical protein	75	86
HNEAP_RS10755	HNEAP_RS10755	TonB-system energizer ExbB	HNEAP_RS10755 TonB-system energizer ExbB	228	226
HNEAP_RS10760	HNEAP_RS10760	TonB system transport protein ExbD	HNEAP_RS10760 TonB system transport protein ExbD	122	148
HNEAP_RS10765	HNEAP_RS10765	energy transducer TonB	HNEAP_RS10765 energy transducer TonB	596	673
HNEAP_RS10770	HNEAP_RS10770	thioredoxin family protein	HNEAP_RS10770 thioredoxin family protein	30	34
HNEAP_RS10785	HNEAP_RS10785	hypothetical protein	HNEAP_RS10785 hypothetical protein	305	340
HNEAP_RS10790	HNEAP_RS10790	heme biosynthesis protein HemY	HNEAP_RS10790 heme biosynthesis protein HemY	525	624
HNEAP_RS10800	HNEAP_RS10800	hypothetical protein	HNEAP_RS10800 hypothetical protein	412	456
HNEAP_RS10805	HNEAP_RS10805	DSBA oxidoreductase	HNEAP_RS10805 DSBA oxidoreductase	140	159
HNEAP_RS10830	HNEAP_RS10830	sensor domain-containing diguanylate cyclase	HNEAP_RS10830 sensor domain-containing diguanylate cyclase	2716	3088
HNEAP_RS10845	HNEAP_RS10845	glutathione amide-dependent peroxidase	HNEAP_RS10845 glutathione amide-dependent peroxidase	215	225
HNEAP_RS10855	HNEAP_RS10855	catalase/peroxidase HPI	HNEAP_RS10855 catalase/peroxidase HPI	1428	1646
HNEAP_RS10860	HNEAP_RS10860	hypothetical protein	HNEAP_RS10860 hypothetical protein	1080	1288
HNEAP_RS10865	HNEAP_RS10865	hypothetical protein	HNEAP_RS10865 hypothetical protein	610	686
HNEAP_RS10870	HNEAP_RS10870	hypothetical protein	HNEAP_RS10870 hypothetical protein	235	243
HNEAP_RS10875	HNEAP_RS10875	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	HNEAP_RS10875 tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	449	560
HNEAP_RS10880	HNEAP_RS10880	tRNA guanosine(34) transglycosylase Tgt	HNEAP_RS10880 tRNA guanosine(34) transglycosylase Tgt	379	413
HNEAP_RS10905	HNEAP_RS10905	TrmH family RNA methyltransferase	HNEAP_RS10905 TrmH family RNA methyltransferase	602	599
HNEAP_RS10915	HNEAP_RS10915	transcriptional regulator	HNEAP_RS10915 transcriptional regulator	590	981
HNEAP_RS10925	HNEAP_RS10925	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	HNEAP_RS10925 23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	179	199
HNEAP_RS10930	HNEAP_RS10930	type IV pilus biogenesis/stability protein PilW	HNEAP_RS10930 type IV pilus biogenesis/stability protein PilW	36	37
HNEAP_RS10935	HNEAP_RS10935	DUF4115 domain-containing protein	HNEAP_RS10935 DUF4115 domain-containing protein	44	53
HNEAP_RS10950	HNEAP_RS10950	hypothetical protein	HNEAP_RS10950 hypothetical protein	82	113
HNEAP_RS10960	HNEAP_RS10960	hypothetical protein	HNEAP_RS10960 hypothetical protein	736	896
HNEAP_RS10965	HNEAP_RS10965	amidohydrolase	HNEAP_RS10965 amidohydrolase	1011	1124
HNEAP_RS10970	HNEAP_RS10970	aspartate aminotransferase family protein	HNEAP_RS10970 aspartate aminotransferase family protein	735	753
HNEAP_RS10975	HNEAP_RS10975	aminopeptidase P family protein	HNEAP_RS10975 aminopeptidase P family protein	871	965
HNEAP_RS10980	HNEAP_RS10980	succinate-semialdehyde dehydrogenase	HNEAP_RS10980 succinate-semialdehyde dehydrogenase	985	1145
HNEAP_RS10990	HNEAP_RS10990	ABC transporter ATP-binding protein	HNEAP_RS10990 ABC transporter ATP-binding protein	445	520
HNEAP_RS10995	HNEAP_RS10995	nitrate ABC transporter  permease protein	HNEAP_RS10995 nitrate ABC transporter  permease protein	534	605
HNEAP_RS11000	HNEAP_RS11000	nitrate ABC transporter substrate-binding protein	HNEAP_RS11000 nitrate ABC transporter substrate-binding protein	550	503
HNEAP_RS11005	HNEAP_RS11005	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS11005 sigma-54-dependent Fis family transcriptional regulator	1269	1391
HNEAP_RS11010	HNEAP_RS11010	hypothetical protein	HNEAP_RS11010 hypothetical protein	129	147
HNEAP_RS11015	HNEAP_RS11015	sulfurtransferase	HNEAP_RS11015 sulfurtransferase	407	492
HNEAP_RS11020	HNEAP_RS11020	hypothetical protein	HNEAP_RS11020 hypothetical protein	1009	1064
HNEAP_RS11025	HNEAP_RS11025	acyl-CoA dehydrogenase	HNEAP_RS11025 acyl-CoA dehydrogenase	1318	1523
HNEAP_RS11030	HNEAP_RS11030	peroxiredoxin	HNEAP_RS11030 peroxiredoxin	459	550
HNEAP_RS11035	HNEAP_RS11035	IS110 family transposase	HNEAP_RS11035 IS110 family transposase	163	174
HNEAP_RS11040	HNEAP_RS11040	cyanase	HNEAP_RS11040 cyanase	110	112
HNEAP_RS11045	HNEAP_RS11045	hypothetical protein	HNEAP_RS11045 hypothetical protein	1139	1248
HNEAP_RS11050	HNEAP_RS11050	hypothetical protein	HNEAP_RS11050 hypothetical protein	1500	1681
HNEAP_RS11060	HNEAP_RS11060	2OG-Fe(II) oxygenase	HNEAP_RS11060 2OG-Fe(II) oxygenase	873	1059
HNEAP_RS11065	HNEAP_RS11065	hypothetical protein	HNEAP_RS11065 hypothetical protein	839	934
HNEAP_RS11070	HNEAP_RS11070	TonB-denpendent receptor	HNEAP_RS11070 TonB-denpendent receptor	2337	2628
HNEAP_RS11075	HNEAP_RS11075	diguanylate cyclase	HNEAP_RS11075 diguanylate cyclase	2435	2884
HNEAP_RS11080	HNEAP_RS11080	DUF2058 domain-containing protein	HNEAP_RS11080 DUF2058 domain-containing protein	469	504
HNEAP_RS11085	HNEAP_RS11085	DUF1415 domain-containing protein	HNEAP_RS11085 DUF1415 domain-containing protein	353	427
HNEAP_RS11090	HNEAP_RS11090	linear amide C-N hydrolase	HNEAP_RS11090 linear amide C-N hydrolase	281	308
HNEAP_RS11095	HNEAP_RS11095	hypothetical protein	HNEAP_RS11095 hypothetical protein	170	195
HNEAP_RS11100	HNEAP_RS11100	sulfate transporter CysZ	HNEAP_RS11100 sulfate transporter CysZ	190	239
HNEAP_RS11130	HNEAP_RS11130	hypothetical protein	HNEAP_RS11130 hypothetical protein	197	210
HNEAP_RS11135	HNEAP_RS11135	glycerate kinase	HNEAP_RS11135 glycerate kinase	1551	1712
HNEAP_RS11140	HNEAP_RS11140	glycosyltransferase family 2 protein	HNEAP_RS11140 glycosyltransferase family 2 protein	449	512
HNEAP_RS11145	HNEAP_RS11145	1-acyl-sn-glycerol-3-phosphate acyltransferase	HNEAP_RS11145 1-acyl-sn-glycerol-3-phosphate acyltransferase	373	373
HNEAP_RS11150	HNEAP_RS11150	endoribonuclease L-PSP	HNEAP_RS11150 endoribonuclease L-PSP	16	23
HNEAP_RS11155	HNEAP_RS11155	NAD(P)/FAD-dependent oxidoreductase	HNEAP_RS11155 NAD(P)/FAD-dependent oxidoreductase	1066	1101
HNEAP_RS11160	HNEAP_RS11160	inositol phosphorylceramide synthase	HNEAP_RS11160 inositol phosphorylceramide synthase	1219	1398
HNEAP_RS11165	HNEAP_RS11165	beta-ketoacyl-[acyl-carrier-protein] synthase II	HNEAP_RS11165 beta-ketoacyl-[acyl-carrier-protein] synthase II	1093	1281
HNEAP_RS11170	HNEAP_RS11170	hypothetical protein	HNEAP_RS11170 hypothetical protein	410	438
HNEAP_RS11175	HNEAP_RS11175	3-oxoacyl-ACP reductase FabG	HNEAP_RS11175 3-oxoacyl-ACP reductase FabG	516	586
HNEAP_RS11180	HNEAP_RS11180	polysaccharide deacetylase family protein	HNEAP_RS11180 polysaccharide deacetylase family protein	420	531
HNEAP_RS11185	HNEAP_RS11185	2OG-Fe(II) oxygenase	HNEAP_RS11185 2OG-Fe(II) oxygenase	223	266
HNEAP_RS11190	HNEAP_RS11190	NAD-dependent epimerase/dehydratase	HNEAP_RS11190 NAD-dependent epimerase/dehydratase	746	833
HNEAP_RS11205	HNEAP_RS11205	arsenate reductase	HNEAP_RS11205 arsenate reductase	107	146
HNEAP_RS11210	HNEAP_RS11210	hypothetical protein	HNEAP_RS11210 hypothetical protein	370	428
HNEAP_RS11215	HNEAP_RS11215	PepSY domain-containing protein	HNEAP_RS11215 PepSY domain-containing protein	435	484
HNEAP_RS11220	HNEAP_RS11220	hypothetical protein	HNEAP_RS11220 hypothetical protein	323	369
HNEAP_RS11230	HNEAP_RS11230	2-hydroxyacid dehydrogenase	HNEAP_RS11230 2-hydroxyacid dehydrogenase	398	452
HNEAP_RS11235	HNEAP_RS11235	flagellar motor protein MotB	HNEAP_RS11235 flagellar motor protein MotB	1005	1126
HNEAP_RS11240	HNEAP_RS11240	hypothetical protein	HNEAP_RS11240 hypothetical protein	1598	1808
HNEAP_RS11250	HNEAP_RS11250	IS66 family insertion sequence hypothetical protein	HNEAP_RS11250 IS66 family insertion sequence hypothetical protein	257	340
HNEAP_RS11260	HNEAP_RS11260	hypothetical protein	HNEAP_RS11260 hypothetical protein	147	159
HNEAP_RS11265	HNEAP_RS11265	glycine zipper 2TM domain-containing protein	HNEAP_RS11265 glycine zipper 2TM domain-containing protein	234	247
HNEAP_RS11270	HNEAP_RS11270	hypothetical protein	HNEAP_RS11270 hypothetical protein	60	52
HNEAP_RS11275	HNEAP_RS11275	Crp/Fnr family transcriptional regulator	HNEAP_RS11275 Crp/Fnr family transcriptional regulator	261	270
HNEAP_RS11280	HNEAP_RS11280	BON domain-containing protein	HNEAP_RS11280 BON domain-containing protein	465	537
HNEAP_RS11285	HNEAP_RS11285	CsbD family protein	HNEAP_RS11285 CsbD family protein	112	127
HNEAP_RS11295	HNEAP_RS11295	glutamate racemase	HNEAP_RS11295 glutamate racemase	451	460
HNEAP_RS11300	HNEAP_RS11300	phosphate regulon transcriptional regulatory protein PhoB	HNEAP_RS11300 phosphate regulon transcriptional regulatory protein PhoB	102	110
HNEAP_RS11305	HNEAP_RS11305	phosphate regulon sensor histidine kinase PhoR	HNEAP_RS11305 phosphate regulon sensor histidine kinase PhoR	157	221
HNEAP_RS11310	HNEAP_RS11310	hypothetical protein	HNEAP_RS11310 hypothetical protein	276	285
HNEAP_RS11315	HNEAP_RS11315	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS11315 sigma-54-dependent Fis family transcriptional regulator	2238	2026
HNEAP_RS11320	HNEAP_RS11320	signal transduction histidine kinase	HNEAP_RS11320 signal transduction histidine kinase	1728	1520
HNEAP_RS11325	HNEAP_RS11325	hypothetical protein	HNEAP_RS11325 hypothetical protein	352	415
HNEAP_RS11330	HNEAP_RS11330	peptide-methionine (R)-S-oxide reductase	HNEAP_RS11330 peptide-methionine (R)-S-oxide reductase	788	887
HNEAP_RS11335	HNEAP_RS11335	glycosyltransferase family 2 protein	HNEAP_RS11335 glycosyltransferase family 2 protein	1464	1528
HNEAP_RS11340	HNEAP_RS11340	hypothetical protein	HNEAP_RS11340 hypothetical protein	559	590
HNEAP_RS11345	HNEAP_RS11345	hypothetical protein	HNEAP_RS11345 hypothetical protein	346	401
HNEAP_RS11350	HNEAP_RS11350	MFS transporter	HNEAP_RS11350 MFS transporter	3284	3582
HNEAP_RS11355	HNEAP_RS11355	YcgL domain-containing protein	HNEAP_RS11355 YcgL domain-containing protein	457	488
HNEAP_RS11360	HNEAP_RS11360	hypothetical protein	HNEAP_RS11360 hypothetical protein	431	437
HNEAP_RS11370	HNEAP_RS11370	hypothetical protein	HNEAP_RS11370 hypothetical protein	1195	1325
HNEAP_RS11375	HNEAP_RS11375	class I SAM-dependent methyltransferase	HNEAP_RS11375 class I SAM-dependent methyltransferase	292	388
HNEAP_RS11380	HNEAP_RS11380	phosphohydrolase	HNEAP_RS11380 phosphohydrolase	2949	3342
HNEAP_RS11395	HNEAP_RS11395	alpha/beta hydrolase	HNEAP_RS11395 alpha/beta hydrolase	175	200
HNEAP_RS11400	HNEAP_RS11400	hypothetical protein	HNEAP_RS11400 hypothetical protein	73	75
