locusId	sysName	desc	comb	setAS7 1-5	setAS8 5
HNEAP_RS09600	HNEAP_RS09600	DUF3301 domain-containing protein	HNEAP_RS09600 DUF3301 domain-containing protein	363	320
HNEAP_RS09610	HNEAP_RS09610	hypothetical protein	HNEAP_RS09610 hypothetical protein	135	104
HNEAP_RS09625	HNEAP_RS09625	hypothetical protein	HNEAP_RS09625 hypothetical protein	349	308
HNEAP_RS09630	HNEAP_RS09630	penicillin-binding protein 1A	HNEAP_RS09630 penicillin-binding protein 1A	2447	2118
HNEAP_RS09635	HNEAP_RS09635	pilus assembly protein PilM	HNEAP_RS09635 pilus assembly protein PilM	3412	2696
HNEAP_RS09640	HNEAP_RS09640	fimbrial assembly family protein	HNEAP_RS09640 fimbrial assembly family protein	805	620
HNEAP_RS09645	HNEAP_RS09645	pilus assembly protein PilO	HNEAP_RS09645 pilus assembly protein PilO	988	774
HNEAP_RS09650	HNEAP_RS09650	pilus assembly protein PilP	HNEAP_RS09650 pilus assembly protein PilP	1343	1042
HNEAP_RS09655	HNEAP_RS09655	type IV pilus secretin PilQ	HNEAP_RS09655 type IV pilus secretin PilQ	3221	2406
HNEAP_RS09670	HNEAP_RS09670	RNA polymerase sigma factor RpoS	HNEAP_RS09670 RNA polymerase sigma factor RpoS	232	153
HNEAP_RS09675	HNEAP_RS09675	hypothetical protein	HNEAP_RS09675 hypothetical protein	1557	1294
HNEAP_RS09680	HNEAP_RS09680	phosphoserine transaminase	HNEAP_RS09680 phosphoserine transaminase	1193	950
HNEAP_RS09685	HNEAP_RS09685	NUDIX hydrolase	HNEAP_RS09685 NUDIX hydrolase	236	193
HNEAP_RS09695	HNEAP_RS09695	DUF489 domain-containing protein	HNEAP_RS09695 DUF489 domain-containing protein	71	37
HNEAP_RS09795	HNEAP_RS09795	cytochrome C class I	HNEAP_RS09795 cytochrome C class I	144	145
HNEAP_RS09810	HNEAP_RS09810	23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE	HNEAP_RS09810 23S rRNA (uridine(2552)-2'-O)-methyltransferase RlmE	408	319
HNEAP_RS09815	HNEAP_RS09815	copper chaperone PCu(A)C	HNEAP_RS09815 copper chaperone PCu(A)C	323	279
HNEAP_RS09825	HNEAP_RS09825	ribosome assembly RNA-binding protein YhbY	HNEAP_RS09825 ribosome assembly RNA-binding protein YhbY	1126	939
HNEAP_RS09830	HNEAP_RS09830	leucyl/phenylalanyl-tRNA--protein transferase	HNEAP_RS09830 leucyl/phenylalanyl-tRNA--protein transferase	1469	1232
HNEAP_RS09835	HNEAP_RS09835	sodium/hydrogen exchanger	HNEAP_RS09835 sodium/hydrogen exchanger	44	31
HNEAP_RS09840	HNEAP_RS09840	hypothetical protein	HNEAP_RS09840 hypothetical protein	488	417
HNEAP_RS09845	HNEAP_RS09845	transcription-repair coupling factor	HNEAP_RS09845 transcription-repair coupling factor	3246	2809
HNEAP_RS09850	HNEAP_RS09850	RDD family protein	HNEAP_RS09850 RDD family protein	621	483
HNEAP_RS09855	HNEAP_RS09855	exodeoxyribonuclease V subunit alpha	HNEAP_RS09855 exodeoxyribonuclease V subunit alpha	1457	1170
HNEAP_RS09860	HNEAP_RS09860	exodeoxyribonuclease V subunit beta	HNEAP_RS09860 exodeoxyribonuclease V subunit beta	742	628
HNEAP_RS09865	HNEAP_RS09865	type II toxin-antitoxin system death-on-curing family toxin	HNEAP_RS09865 type II toxin-antitoxin system death-on-curing family toxin	412	339
HNEAP_RS09885	HNEAP_RS09885	DUF2339 domain-containing protein	HNEAP_RS09885 DUF2339 domain-containing protein	6552	5441
HNEAP_RS09890	HNEAP_RS09890	hypothetical protein	HNEAP_RS09890 hypothetical protein	375	301
HNEAP_RS09910	HNEAP_RS09910	4-oxalocrotonate tautomerase	HNEAP_RS09910 4-oxalocrotonate tautomerase	118	79
HNEAP_RS09915	HNEAP_RS09915	two-component system response regulator CreB	HNEAP_RS09915 two-component system response regulator CreB	916	738
HNEAP_RS09920	HNEAP_RS09920	two-component system sensor histidine kinase CreC	HNEAP_RS09920 two-component system sensor histidine kinase CreC	1090	931
HNEAP_RS09925	HNEAP_RS09925	trypsin	HNEAP_RS09925 trypsin	3037	2519
HNEAP_RS09930	HNEAP_RS09930	exosortase K	HNEAP_RS09930 exosortase K	597	504
HNEAP_RS09935	HNEAP_RS09935	NUDIX hydrolase	HNEAP_RS09935 NUDIX hydrolase	155	117
HNEAP_RS09945	HNEAP_RS09945	DUF945 domain-containing protein	HNEAP_RS09945 DUF945 domain-containing protein	1445	1197
HNEAP_RS09965	HNEAP_RS09965	molecular chaperone HtpG	HNEAP_RS09965 molecular chaperone HtpG	1476	1277
HNEAP_RS10000	HNEAP_RS10000	DUF2065 domain-containing protein	HNEAP_RS10000 DUF2065 domain-containing protein	102	63
HNEAP_RS10005	HNEAP_RS10005	protease modulator HflC	HNEAP_RS10005 protease modulator HflC	37	35
HNEAP_RS10010	HNEAP_RS10010	protease modulator HflK	HNEAP_RS10010 protease modulator HflK	52	43
HNEAP_RS10015	HNEAP_RS10015	GTPase HflX	HNEAP_RS10015 GTPase HflX	2013	1586
HNEAP_RS10020	HNEAP_RS10020	RNA chaperone Hfq	HNEAP_RS10020 RNA chaperone Hfq	143	119
HNEAP_RS10025	HNEAP_RS10025	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	HNEAP_RS10025 tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	2	3
HNEAP_RS10030	HNEAP_RS10030	DNA mismatch repair endonuclease MutL	HNEAP_RS10030 DNA mismatch repair endonuclease MutL	2673	2203
HNEAP_RS10040	HNEAP_RS10040	hypothetical protein	HNEAP_RS10040 hypothetical protein	285	250
HNEAP_RS10050	HNEAP_RS10050	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	HNEAP_RS10050 bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	4594	3796
HNEAP_RS10065	HNEAP_RS10065	50S ribosomal protein L33	HNEAP_RS10065 50S ribosomal protein L33	108	85
HNEAP_RS10070	HNEAP_RS10070	bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	HNEAP_RS10070 bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	2118	1727
HNEAP_RS10080	HNEAP_RS10080	dioxygenase	HNEAP_RS10080 dioxygenase	427	372
HNEAP_RS10090	HNEAP_RS10090	ATP-dependent chaperone ClpB	HNEAP_RS10090 ATP-dependent chaperone ClpB	2950	2356
HNEAP_RS10095	HNEAP_RS10095	hypothetical protein	HNEAP_RS10095 hypothetical protein	242	201
HNEAP_RS10100	HNEAP_RS10100	hypothetical protein	HNEAP_RS10100 hypothetical protein	892	671
HNEAP_RS10105	HNEAP_RS10105	UDP-2 3-diacylglucosamine diphosphatase	HNEAP_RS10105 UDP-2 3-diacylglucosamine diphosphatase	980	878
HNEAP_RS10110	HNEAP_RS10110	hypothetical protein	HNEAP_RS10110 hypothetical protein	421	338
HNEAP_RS10115	HNEAP_RS10115	peptide deformylase	HNEAP_RS10115 peptide deformylase	5	8
HNEAP_RS10120	HNEAP_RS10120	amino acid-binding ACT domain-containing protein	HNEAP_RS10120 amino acid-binding ACT domain-containing protein	126	105
HNEAP_RS10125	HNEAP_RS10125	multi-copper polyphenol oxidoreductase	HNEAP_RS10125 multi-copper polyphenol oxidoreductase	1023	903
HNEAP_RS10130	HNEAP_RS10130	23S rRNA pseudouridine(1911/1915/1917) synthase RluD	HNEAP_RS10130 23S rRNA pseudouridine(1911/1915/1917) synthase RluD	519	451
HNEAP_RS10140	HNEAP_RS10140	MFS transporter	HNEAP_RS10140 MFS transporter	1543	1251
HNEAP_RS10145	HNEAP_RS10145	disulfide bond isomerase DsbC/G-like protein	HNEAP_RS10145 disulfide bond isomerase DsbC/G-like protein	1364	1046
HNEAP_RS10150	HNEAP_RS10150	site-specific tyrosine recombinase XerD	HNEAP_RS10150 site-specific tyrosine recombinase XerD	134	131
HNEAP_RS10160	HNEAP_RS10160	ATPase AAA	HNEAP_RS10160 ATPase AAA	1534	1199
HNEAP_RS10165	HNEAP_RS10165	acetate--CoA ligase	HNEAP_RS10165 acetate--CoA ligase	680	582
HNEAP_RS10170	HNEAP_RS10170	hypothetical protein	HNEAP_RS10170 hypothetical protein	883	698
HNEAP_RS10185	HNEAP_RS10185	(Fe-S)-binding protein	HNEAP_RS10185 (Fe-S)-binding protein	2738	2124
HNEAP_RS10190	HNEAP_RS10190	hypothetical protein	HNEAP_RS10190 hypothetical protein	215	188
HNEAP_RS10195	HNEAP_RS10195	peroxiredoxin	HNEAP_RS10195 peroxiredoxin	379	308
HNEAP_RS10225	HNEAP_RS10225	hypothetical protein	HNEAP_RS10225 hypothetical protein	1098	913
HNEAP_RS10230	HNEAP_RS10230	hypothetical protein	HNEAP_RS10230 hypothetical protein	866	710
HNEAP_RS10240	HNEAP_RS10240	rRNA large subunit pseudouridine synthase E	HNEAP_RS10240 rRNA large subunit pseudouridine synthase E	304	252
HNEAP_RS10245	HNEAP_RS10245	5'-3' exonuclease	HNEAP_RS10245 5'-3' exonuclease	1411	1220
HNEAP_RS10255	HNEAP_RS10255	chorismate mutase	HNEAP_RS10255 chorismate mutase	834	694
HNEAP_RS10260	HNEAP_RS10260	phosphate porin	HNEAP_RS10260 phosphate porin	1278	987
HNEAP_RS10265	HNEAP_RS10265	hypothetical protein	HNEAP_RS10265 hypothetical protein	57	38
HNEAP_RS10270	HNEAP_RS10270	zinc ribbon domain-containing protein	HNEAP_RS10270 zinc ribbon domain-containing protein	491	434
HNEAP_RS10275	HNEAP_RS10275	GGDEF domain-containing response regulator	HNEAP_RS10275 GGDEF domain-containing response regulator	1634	1320
HNEAP_RS10280	HNEAP_RS10280	sensor histidine kinase	HNEAP_RS10280 sensor histidine kinase	3432	2895
HNEAP_RS10285	HNEAP_RS10285	cell envelope biogenesis protein OmpA	HNEAP_RS10285 cell envelope biogenesis protein OmpA	1264	1087
HNEAP_RS10295	HNEAP_RS10295	sensor histidine kinase	HNEAP_RS10295 sensor histidine kinase	7	19
HNEAP_RS10300	HNEAP_RS10300	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS10300 sigma-54-dependent Fis family transcriptional regulator	82	76
HNEAP_RS10305	HNEAP_RS10305	hypothetical protein	HNEAP_RS10305 hypothetical protein	4015	3269
HNEAP_RS10320	HNEAP_RS10320	prolyl aminopeptidase	HNEAP_RS10320 prolyl aminopeptidase	1149	957
HNEAP_RS10325	HNEAP_RS10325	tRNA 2-thiocytidine(32) synthetase TtcA	HNEAP_RS10325 tRNA 2-thiocytidine(32) synthetase TtcA	776	684
HNEAP_RS10330	HNEAP_RS10330	lipid A biosynthesis acyltransferase	HNEAP_RS10330 lipid A biosynthesis acyltransferase	441	337
HNEAP_RS10365	HNEAP_RS10365	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	HNEAP_RS10365 16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	299	273
HNEAP_RS10380	HNEAP_RS10380	LysM peptidoglycan-binding domain-containing protein	HNEAP_RS10380 LysM peptidoglycan-binding domain-containing protein	2519	1780
HNEAP_RS10385	HNEAP_RS10385	DNA-protecting protein DprA	HNEAP_RS10385 DNA-protecting protein DprA	1451	1214
HNEAP_RS10390	HNEAP_RS10390	DUF494 domain-containing protein	HNEAP_RS10390 DUF494 domain-containing protein	435	310
HNEAP_RS10410	HNEAP_RS10410	nuclease	HNEAP_RS10410 nuclease	1062	838
HNEAP_RS10420	HNEAP_RS10420	ComF family protein	HNEAP_RS10420 ComF family protein	1390	1108
HNEAP_RS10425	HNEAP_RS10425	hypothetical protein	HNEAP_RS10425 hypothetical protein	296	249
HNEAP_RS10435	HNEAP_RS10435	hypothetical protein	HNEAP_RS10435 hypothetical protein	3251	2598
HNEAP_RS10440	HNEAP_RS10440	DUF4168 domain-containing protein	HNEAP_RS10440 DUF4168 domain-containing protein	966	708
HNEAP_RS10445	HNEAP_RS10445	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS10445 sigma-54-dependent Fis family transcriptional regulator	1467	1108
HNEAP_RS10450	HNEAP_RS10450	signal transduction histidine kinase	HNEAP_RS10450 signal transduction histidine kinase	1612	1302
HNEAP_RS10460	HNEAP_RS10460	type II toxin-antitoxin system RelE/ParE family toxin	HNEAP_RS10460 type II toxin-antitoxin system RelE/ParE family toxin	874	718
HNEAP_RS10465	HNEAP_RS10465	hypothetical protein	HNEAP_RS10465 hypothetical protein	518	394
HNEAP_RS10470	HNEAP_RS10470	hypothetical protein	HNEAP_RS10470 hypothetical protein	495	379
HNEAP_RS10475	HNEAP_RS10475	hypothetical protein	HNEAP_RS10475 hypothetical protein	91	75
HNEAP_RS10480	HNEAP_RS10480	hypothetical protein	HNEAP_RS10480 hypothetical protein	2109	1709
HNEAP_RS10485	HNEAP_RS10485	hypothetical protein	HNEAP_RS10485 hypothetical protein	9154	7467
HNEAP_RS10490	HNEAP_RS10490	hypothetical protein	HNEAP_RS10490 hypothetical protein	1040	852
HNEAP_RS10505	HNEAP_RS10505	phosphoglycolate phosphatase	HNEAP_RS10505 phosphoglycolate phosphatase	506	365
HNEAP_RS10530	HNEAP_RS10530	AraC family transcriptional regulator	HNEAP_RS10530 AraC family transcriptional regulator	1268	1028
HNEAP_RS10535	HNEAP_RS10535	GTP cyclohydrolase I FolE	HNEAP_RS10535 GTP cyclohydrolase I FolE	5	7
HNEAP_RS10540	HNEAP_RS10540	dihydrofolate reductase	HNEAP_RS10540 dihydrofolate reductase	892	755
HNEAP_RS10545	HNEAP_RS10545	hypothetical protein	HNEAP_RS10545 hypothetical protein	58	45
HNEAP_RS10550	HNEAP_RS10550	nodulation protein NodJ	HNEAP_RS10550 nodulation protein NodJ	1434	1166
HNEAP_RS10555	HNEAP_RS10555	ABC transporter	HNEAP_RS10555 ABC transporter	1572	1316
HNEAP_RS10570	HNEAP_RS10570	glycosyltransferase family 1 protein	HNEAP_RS10570 glycosyltransferase family 1 protein	1235	978
HNEAP_RS10575	HNEAP_RS10575	O-antigen polymerase	HNEAP_RS10575 O-antigen polymerase	457	320
HNEAP_RS10580	HNEAP_RS10580	glycosyltransferase family 2 protein	HNEAP_RS10580 glycosyltransferase family 2 protein	301	271
HNEAP_RS10585	HNEAP_RS10585	polysaccharide deacetylase	HNEAP_RS10585 polysaccharide deacetylase	503	448
HNEAP_RS10590	HNEAP_RS10590	hypothetical protein	HNEAP_RS10590 hypothetical protein	360	328
HNEAP_RS10595	HNEAP_RS10595	glycosyltransferase family 1 protein	HNEAP_RS10595 glycosyltransferase family 1 protein	256	164
HNEAP_RS10615	HNEAP_RS10615	zinc-finger domain-containing protein	HNEAP_RS10615 zinc-finger domain-containing protein	131	110
HNEAP_RS10670	HNEAP_RS10670	anhydro-N-acetylmuramic acid kinase	HNEAP_RS10670 anhydro-N-acetylmuramic acid kinase	1825	1305
HNEAP_RS10690	HNEAP_RS10690	Cl- channel voltage-gated family protein	HNEAP_RS10690 Cl- channel voltage-gated family protein	3506	2943
HNEAP_RS10705	HNEAP_RS10705	[protein-PII] uridylyltransferase	HNEAP_RS10705 [protein-PII] uridylyltransferase	890	745
HNEAP_RS10710	HNEAP_RS10710	pseudouridine synthase	HNEAP_RS10710 pseudouridine synthase	1123	844
HNEAP_RS10715	HNEAP_RS10715	DNA-binding response regulator	HNEAP_RS10715 DNA-binding response regulator	1330	995
HNEAP_RS10720	HNEAP_RS10720	signal transduction histidine kinase LytS	HNEAP_RS10720 signal transduction histidine kinase LytS	4176	3329
HNEAP_RS10740	HNEAP_RS10740	uracil-DNA glycosylase	HNEAP_RS10740 uracil-DNA glycosylase	935	816
HNEAP_RS10745	HNEAP_RS10745	JAB domain-containing protein	HNEAP_RS10745 JAB domain-containing protein	1286	1082
HNEAP_RS10750	HNEAP_RS10750	hypothetical protein	HNEAP_RS10750 hypothetical protein	231	159
HNEAP_RS10755	HNEAP_RS10755	TonB-system energizer ExbB	HNEAP_RS10755 TonB-system energizer ExbB	531	379
HNEAP_RS10760	HNEAP_RS10760	TonB system transport protein ExbD	HNEAP_RS10760 TonB system transport protein ExbD	286	239
HNEAP_RS10765	HNEAP_RS10765	energy transducer TonB	HNEAP_RS10765 energy transducer TonB	1326	1069
HNEAP_RS10770	HNEAP_RS10770	thioredoxin family protein	HNEAP_RS10770 thioredoxin family protein	3	5
HNEAP_RS10785	HNEAP_RS10785	hypothetical protein	HNEAP_RS10785 hypothetical protein	705	564
HNEAP_RS10790	HNEAP_RS10790	heme biosynthesis protein HemY	HNEAP_RS10790 heme biosynthesis protein HemY	1232	1011
HNEAP_RS10800	HNEAP_RS10800	hypothetical protein	HNEAP_RS10800 hypothetical protein	780	619
HNEAP_RS10805	HNEAP_RS10805	DSBA oxidoreductase	HNEAP_RS10805 DSBA oxidoreductase	225	165
HNEAP_RS10830	HNEAP_RS10830	sensor domain-containing diguanylate cyclase	HNEAP_RS10830 sensor domain-containing diguanylate cyclase	6147	4951
HNEAP_RS10840	HNEAP_RS10840	glutathione-disulfide reductase	HNEAP_RS10840 glutathione-disulfide reductase	39	30
HNEAP_RS10845	HNEAP_RS10845	glutathione amide-dependent peroxidase	HNEAP_RS10845 glutathione amide-dependent peroxidase	535	391
HNEAP_RS10855	HNEAP_RS10855	catalase/peroxidase HPI	HNEAP_RS10855 catalase/peroxidase HPI	3205	2641
HNEAP_RS10860	HNEAP_RS10860	hypothetical protein	HNEAP_RS10860 hypothetical protein	2539	2109
HNEAP_RS10865	HNEAP_RS10865	hypothetical protein	HNEAP_RS10865 hypothetical protein	1344	1022
HNEAP_RS10870	HNEAP_RS10870	hypothetical protein	HNEAP_RS10870 hypothetical protein	510	435
HNEAP_RS10875	HNEAP_RS10875	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	HNEAP_RS10875 tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	1112	877
HNEAP_RS10880	HNEAP_RS10880	tRNA guanosine(34) transglycosylase Tgt	HNEAP_RS10880 tRNA guanosine(34) transglycosylase Tgt	889	757
HNEAP_RS10905	HNEAP_RS10905	TrmH family RNA methyltransferase	HNEAP_RS10905 TrmH family RNA methyltransferase	1355	1104
HNEAP_RS10915	HNEAP_RS10915	transcriptional regulator	HNEAP_RS10915 transcriptional regulator	1018	723
HNEAP_RS10925	HNEAP_RS10925	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	HNEAP_RS10925 23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	362	278
HNEAP_RS10930	HNEAP_RS10930	type IV pilus biogenesis/stability protein PilW	HNEAP_RS10930 type IV pilus biogenesis/stability protein PilW	77	56
HNEAP_RS10935	HNEAP_RS10935	DUF4115 domain-containing protein	HNEAP_RS10935 DUF4115 domain-containing protein	91	75
HNEAP_RS10950	HNEAP_RS10950	hypothetical protein	HNEAP_RS10950 hypothetical protein	244	185
HNEAP_RS10960	HNEAP_RS10960	hypothetical protein	HNEAP_RS10960 hypothetical protein	1895	1557
HNEAP_RS10965	HNEAP_RS10965	amidohydrolase	HNEAP_RS10965 amidohydrolase	2309	1839
HNEAP_RS10970	HNEAP_RS10970	aspartate aminotransferase family protein	HNEAP_RS10970 aspartate aminotransferase family protein	1576	1237
HNEAP_RS10975	HNEAP_RS10975	aminopeptidase P family protein	HNEAP_RS10975 aminopeptidase P family protein	2014	1650
HNEAP_RS10980	HNEAP_RS10980	succinate-semialdehyde dehydrogenase	HNEAP_RS10980 succinate-semialdehyde dehydrogenase	2259	1857
HNEAP_RS10990	HNEAP_RS10990	ABC transporter ATP-binding protein	HNEAP_RS10990 ABC transporter ATP-binding protein	1074	854
HNEAP_RS10995	HNEAP_RS10995	nitrate ABC transporter  permease protein	HNEAP_RS10995 nitrate ABC transporter  permease protein	1117	993
HNEAP_RS11000	HNEAP_RS11000	nitrate ABC transporter substrate-binding protein	HNEAP_RS11000 nitrate ABC transporter substrate-binding protein	1096	917
HNEAP_RS11005	HNEAP_RS11005	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS11005 sigma-54-dependent Fis family transcriptional regulator	2615	2165
HNEAP_RS11010	HNEAP_RS11010	hypothetical protein	HNEAP_RS11010 hypothetical protein	296	238
HNEAP_RS11015	HNEAP_RS11015	sulfurtransferase	HNEAP_RS11015 sulfurtransferase	1036	836
HNEAP_RS11020	HNEAP_RS11020	hypothetical protein	HNEAP_RS11020 hypothetical protein	2355	1828
HNEAP_RS11025	HNEAP_RS11025	acyl-CoA dehydrogenase	HNEAP_RS11025 acyl-CoA dehydrogenase	2910	2393
HNEAP_RS11030	HNEAP_RS11030	peroxiredoxin	HNEAP_RS11030 peroxiredoxin	1003	819
HNEAP_RS11035	HNEAP_RS11035	IS110 family transposase	HNEAP_RS11035 IS110 family transposase	443	338
HNEAP_RS11040	HNEAP_RS11040	cyanase	HNEAP_RS11040 cyanase	259	208
HNEAP_RS11045	HNEAP_RS11045	hypothetical protein	HNEAP_RS11045 hypothetical protein	2454	1991
HNEAP_RS11050	HNEAP_RS11050	hypothetical protein	HNEAP_RS11050 hypothetical protein	3197	2688
HNEAP_RS11060	HNEAP_RS11060	2OG-Fe(II) oxygenase	HNEAP_RS11060 2OG-Fe(II) oxygenase	1953	1720
HNEAP_RS11065	HNEAP_RS11065	hypothetical protein	HNEAP_RS11065 hypothetical protein	2075	1662
HNEAP_RS11070	HNEAP_RS11070	TonB-denpendent receptor	HNEAP_RS11070 TonB-denpendent receptor	5054	4150
HNEAP_RS11075	HNEAP_RS11075	diguanylate cyclase	HNEAP_RS11075 diguanylate cyclase	5365	4446
HNEAP_RS11080	HNEAP_RS11080	DUF2058 domain-containing protein	HNEAP_RS11080 DUF2058 domain-containing protein	963	774
HNEAP_RS11085	HNEAP_RS11085	DUF1415 domain-containing protein	HNEAP_RS11085 DUF1415 domain-containing protein	807	649
HNEAP_RS11090	HNEAP_RS11090	linear amide C-N hydrolase	HNEAP_RS11090 linear amide C-N hydrolase	682	582
HNEAP_RS11095	HNEAP_RS11095	hypothetical protein	HNEAP_RS11095 hypothetical protein	315	335
HNEAP_RS11100	HNEAP_RS11100	sulfate transporter CysZ	HNEAP_RS11100 sulfate transporter CysZ	483	400
HNEAP_RS11130	HNEAP_RS11130	hypothetical protein	HNEAP_RS11130 hypothetical protein	438	318
HNEAP_RS11135	HNEAP_RS11135	glycerate kinase	HNEAP_RS11135 glycerate kinase	3446	2883
HNEAP_RS11140	HNEAP_RS11140	glycosyltransferase family 2 protein	HNEAP_RS11140 glycosyltransferase family 2 protein	936	767
HNEAP_RS11145	HNEAP_RS11145	1-acyl-sn-glycerol-3-phosphate acyltransferase	HNEAP_RS11145 1-acyl-sn-glycerol-3-phosphate acyltransferase	716	557
HNEAP_RS11150	HNEAP_RS11150	endoribonuclease L-PSP	HNEAP_RS11150 endoribonuclease L-PSP	52	38
HNEAP_RS11155	HNEAP_RS11155	NAD(P)/FAD-dependent oxidoreductase	HNEAP_RS11155 NAD(P)/FAD-dependent oxidoreductase	2267	1882
HNEAP_RS11160	HNEAP_RS11160	inositol phosphorylceramide synthase	HNEAP_RS11160 inositol phosphorylceramide synthase	2737	2244
HNEAP_RS11165	HNEAP_RS11165	beta-ketoacyl-[acyl-carrier-protein] synthase II	HNEAP_RS11165 beta-ketoacyl-[acyl-carrier-protein] synthase II	2533	2084
HNEAP_RS11170	HNEAP_RS11170	hypothetical protein	HNEAP_RS11170 hypothetical protein	924	686
HNEAP_RS11175	HNEAP_RS11175	3-oxoacyl-ACP reductase FabG	HNEAP_RS11175 3-oxoacyl-ACP reductase FabG	1116	929
HNEAP_RS11180	HNEAP_RS11180	polysaccharide deacetylase family protein	HNEAP_RS11180 polysaccharide deacetylase family protein	916	810
HNEAP_RS11185	HNEAP_RS11185	2OG-Fe(II) oxygenase	HNEAP_RS11185 2OG-Fe(II) oxygenase	556	433
HNEAP_RS11190	HNEAP_RS11190	NAD-dependent epimerase/dehydratase	HNEAP_RS11190 NAD-dependent epimerase/dehydratase	1680	1424
HNEAP_RS11205	HNEAP_RS11205	arsenate reductase	HNEAP_RS11205 arsenate reductase	262	223
HNEAP_RS11210	HNEAP_RS11210	hypothetical protein	HNEAP_RS11210 hypothetical protein	819	641
HNEAP_RS11215	HNEAP_RS11215	PepSY domain-containing protein	HNEAP_RS11215 PepSY domain-containing protein	948	794
HNEAP_RS11220	HNEAP_RS11220	hypothetical protein	HNEAP_RS11220 hypothetical protein	754	595
HNEAP_RS11230	HNEAP_RS11230	2-hydroxyacid dehydrogenase	HNEAP_RS11230 2-hydroxyacid dehydrogenase	961	780
HNEAP_RS11235	HNEAP_RS11235	flagellar motor protein MotB	HNEAP_RS11235 flagellar motor protein MotB	2230	1844
HNEAP_RS11240	HNEAP_RS11240	hypothetical protein	HNEAP_RS11240 hypothetical protein	3495	2876
HNEAP_RS11250	HNEAP_RS11250	IS66 family insertion sequence hypothetical protein	HNEAP_RS11250 IS66 family insertion sequence hypothetical protein	660	591
HNEAP_RS11260	HNEAP_RS11260	hypothetical protein	HNEAP_RS11260 hypothetical protein	253	236
HNEAP_RS11265	HNEAP_RS11265	glycine zipper 2TM domain-containing protein	HNEAP_RS11265 glycine zipper 2TM domain-containing protein	547	403
HNEAP_RS11270	HNEAP_RS11270	hypothetical protein	HNEAP_RS11270 hypothetical protein	111	101
HNEAP_RS11275	HNEAP_RS11275	Crp/Fnr family transcriptional regulator	HNEAP_RS11275 Crp/Fnr family transcriptional regulator	509	432
HNEAP_RS11280	HNEAP_RS11280	BON domain-containing protein	HNEAP_RS11280 BON domain-containing protein	1014	902
HNEAP_RS11285	HNEAP_RS11285	CsbD family protein	HNEAP_RS11285 CsbD family protein	319	229
HNEAP_RS11290	HNEAP_RS11290	hypothetical protein	HNEAP_RS11290 hypothetical protein	38	33
HNEAP_RS11295	HNEAP_RS11295	glutamate racemase	HNEAP_RS11295 glutamate racemase	869	717
HNEAP_RS11300	HNEAP_RS11300	phosphate regulon transcriptional regulatory protein PhoB	HNEAP_RS11300 phosphate regulon transcriptional regulatory protein PhoB	218	189
HNEAP_RS11305	HNEAP_RS11305	phosphate regulon sensor histidine kinase PhoR	HNEAP_RS11305 phosphate regulon sensor histidine kinase PhoR	370	350
HNEAP_RS11310	HNEAP_RS11310	hypothetical protein	HNEAP_RS11310 hypothetical protein	524	441
HNEAP_RS11315	HNEAP_RS11315	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS11315 sigma-54-dependent Fis family transcriptional regulator	4514	3289
HNEAP_RS11320	HNEAP_RS11320	signal transduction histidine kinase	HNEAP_RS11320 signal transduction histidine kinase	4032	2940
HNEAP_RS11325	HNEAP_RS11325	hypothetical protein	HNEAP_RS11325 hypothetical protein	647	542
HNEAP_RS11330	HNEAP_RS11330	peptide-methionine (R)-S-oxide reductase	HNEAP_RS11330 peptide-methionine (R)-S-oxide reductase	1864	1532
HNEAP_RS11335	HNEAP_RS11335	glycosyltransferase family 2 protein	HNEAP_RS11335 glycosyltransferase family 2 protein	3460	2800
HNEAP_RS11340	HNEAP_RS11340	hypothetical protein	HNEAP_RS11340 hypothetical protein	1038	957
HNEAP_RS11345	HNEAP_RS11345	hypothetical protein	HNEAP_RS11345 hypothetical protein	743	642
HNEAP_RS11350	HNEAP_RS11350	MFS transporter	HNEAP_RS11350 MFS transporter	7423	5790
HNEAP_RS11355	HNEAP_RS11355	YcgL domain-containing protein	HNEAP_RS11355 YcgL domain-containing protein	1022	784
HNEAP_RS11360	HNEAP_RS11360	hypothetical protein	HNEAP_RS11360 hypothetical protein	765	612
